Category,LocalizedName,Name,DefenseStab,DefenseSlash,DefenseSmash,MaxStatus,RPGBuffWeight,Weight,Price,Id
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m01,10,20,15,21,0.6,10.2,2875,b2cff226-0f20-4bb4-be37-21b03d8b932f
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m02,10,20,15,21,0.6,10.2,2875,10aa607a-06eb-497f-86cf-3a5afc931657
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m03,10,20,15,21,0.6,10.2,2875,67878a6d-91b7-4ba2-9fec-939496d61b38
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m04,10,20,15,21,0.6,10.2,2875,911df0af-e8c8-4ff6-b487-a13f29cefe38
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m05,10,20,15,21,0.6,10.2,2875,9671fc3f-0734-4866-8586-ff174189a59f
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m06,10,20,15,21,0.6,10.2,2875,8dbd1400-754b-4e84-ba7d-5e0bb36401b2
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m07,10,20,15,21,0.6,10.2,2875,aaee1995-16c8-4c35-af8e-f9f17f7f66b1
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m08,10,20,15,21,0.6,10.2,2875,9253e9d4-41ba-4ded-bb04-5b6860f8ea57
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m09,10,20,15,21,0.6,10.2,2875,cab8d2b3-ffe8-4341-aab1-eb4c7d020f21
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m10,10,20,15,21,0.6,10.2,2875,ddf60ba6-e7e9-4823-85fb-220ba1086886
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m11,10,20,15,21,0.6,10.2,2875,0ff0a7d1-8f34-4e5f-a71a-5d83faf890ca
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m12,10,20,15,21,0.6,10.2,2875,cc358866-4314-4c97-80ae-d1849f6203ed
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m13,10,20,15,21,0.6,10.2,2875,8afad34e-877e-4e3b-aa51-787288c22e21
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m14,10,20,15,21,0.6,10.2,2875,303572e5-fdcf-4241-a710-f557fa51c6b2
Harnesses,ui_nm_basicharness03_m01,BasicHarness03_m15,10,20,15,21,0.6,10.2,2875,fcb39e3e-138a-4072-8234-92df6c366327
Harnesses,ui_nm_loot_rattayHarness,loot_rattayHarness,10,20,15,16,0.3,8.0,610,185f823e-5e4e-42ee-a8c3-9c995bebad88
Horseshoes,ui_nm_horseshoeFarmer,horseshoeFarmer,0,0,0,16,0.2,0.5,200,549ab26e-df73-43d6-ac9b-f4f74afec67f
Horseshoes,ui_nm_horseshoeMilitary,horseshoeMilitary,0,0,0,16,0.4,0.5,400,0faf833f-8e88-40a0-87b8-2669c0e64c03
Horseshoes,ui_nm_horseshoeNoble,horseshoeNoble,0,0,0,16,0.6,0.5,500,5ded1ff4-9f81-4179-bb65-f786e6e80560
Horseshoes,ui_nm_horseshoeNomad,horseshoeNomad,0,0,0,16,0.8,0.5,800,1dd2863e-0793-49ba-bb82-125af6b31ddc
Horseshoes,ui_nm_horseshoeRacing,horseshoeRacing,0,0,0,16,1.0,0.5,1500,4934fb15-73c4-4b71-912a-9bab78a53f66
Noble Caparisons,ui_nm_noblecaparison01_m01,NobleCaparison01_m01,10,12,5,50,1.0,14.4,5175,85a133ab-cc0a-4106-a414-375e6b7f2af2
Noble Caparisons,ui_nm_noblecaparison01_m01,NobleCaparison01_m02,10,12,5,50,1.0,14.4,5175,bc25c392-64c3-4e37-b1d4-4f96edfb6b0e
Noble Caparisons,ui_nm_noblecaparison01_m01,NobleCaparison01_m03,10,12,5,50,1.0,14.4,5175,a5cebc2e-f901-4dcc-82f9-638ee0daa7a5
Noble Caparisons,ui_nm_noblecaparison01_m01,NobleCaparison01_m04,10,12,5,50,1.0,14.4,5175,0d7bd42b-f495-4ff6-80a3-ef99475d583e
Noble Caparisons,ui_nm_noblecaparison01_m01,NobleCaparison01_m05,10,12,5,50,1.0,14.4,5175,c14ede14-3138-4d0a-8e32-b1d985fff226
Noble Caparisons,ui_nm_noblecaparison01_m01,NobleCaparison01_m06,10,12,5,50,1.0,14.4,5175,52379cdf-9749-423e-815d-c1e5591f3ed1
Noble Caparisons,ui_nm_noblecaparison01_m01,NobleCaparison01_m07,10,12,5,50,1.0,14.4,5175,465c20ef-f2fa-442e-9de0-6343ca7b5ff4
Noble Caparisons,ui_nm_noblecaparison01_m01,NobleCaparison01_m08,10,12,5,50,1.0,14.4,5175,2ef6ca4c-ea3d-45ce-923c-42d084ae6bf9
Noble Caparisons,ui_nm_noblecaparison01_m01,NobleCaparison01_m09,10,12,5,50,1.0,14.4,5175,bb8fd4b8-70dd-46d8-9d31-bb830b1e582f
Noble Caparisons,ui_nm_noblecaparison01_m01,NobleCaparison01_m10,10,12,5,50,1.0,14.4,5175,00acd76f-fdbe-4552-bffa-6640832af8e3
Noble Caparisons,ui_nm_noblecaparison01_m01,NobleCaparison01_m11,10,12,5,50,1.0,14.4,5175,25c4d2e8-2368-431d-86af-b8c10c5c79ae
Noble Caparisons,ui_nm_noblecaparison01_m01,NobleCaparison01_m12,10,12,5,50,1.0,14.4,5175,4ac37359-e55c-4dc9-a39a-c4b70ad5c29d
Noble Caparisons,ui_nm_noblecaparison01_mLeipa,NobleCaparison01_mLeipa,10,12,5,50,1.0,14.4,5175,34f3b6e7-f251-4199-b86f-c8782c8a7758
Noble Caparisons,ui_nm_noblecaparison01_mLeipa,NobleCaparison01_mLeipa02,10,12,5,50,1.0,14.4,5175,288d5d7e-e87d-457e-a174-04f31cf66d71
Noble Caparisons,ui_nm_noblecaparison02_m01,NobleCaparison02_m01,9,11,4,44,0.9,13.6,4816,4d8c778d-144a-4bd5-9163-70d7ecd24338
Noble Caparisons,ui_nm_noblecaparison02_m01,NobleCaparison02_m02,9,11,4,44,0.9,13.6,4816,6896df33-18f7-42c0-ba5e-108a5ea07f38
Noble Caparisons,ui_nm_noblecaparison02_m01,NobleCaparison02_m03,9,11,4,44,0.9,13.6,4816,a77065c6-7bae-41ba-8e34-9ad7242c2792
Noble Caparisons,ui_nm_noblecaparison02_m01,NobleCaparison02_m04,9,11,4,44,0.9,13.6,4816,538d406b-3706-4e12-8cc5-48078a1d52cc
Noble Caparisons,ui_nm_noblecaparison02_m01,NobleCaparison02_m05,9,11,4,44,0.9,13.6,4816,57ac2f43-bcb5-4b5c-a2b8-8a9be75bfb46
Noble Caparisons,ui_nm_noblecaparison02_m01,NobleCaparison02_m06,9,11,4,44,0.9,13.6,4816,5f4e4f67-794c-467c-9a30-a8436b5cad5a
Noble Caparisons,ui_nm_noblecaparison02_m01,NobleCaparison02_m07,9,11,4,44,0.9,13.6,4816,08cd152e-0a78-4119-930d-64762e3605b0
Noble Caparisons,ui_nm_noblecaparison02_m01,NobleCaparison02_m08,9,11,4,44,0.9,13.6,4816,a024c830-5e59-4677-9337-10cd088ec636
Noble Caparisons,ui_nm_noblecaparison02_m01,NobleCaparison02_m09,9,11,4,44,0.9,13.6,4816,51b5c2ca-be2b-4e8d-9022-17ab74a63523
Noble Caparisons,ui_nm_noblecaparison02_m01,NobleCaparison02_m10,9,11,4,44,0.9,13.6,4816,670b8480-23f6-4f37-818b-80d4c1143d53
Noble Caparisons,ui_nm_noblecaparison02_m01,NobleCaparison02_m11,9,11,4,44,0.9,13.6,4816,8631c168-3b26-4955-adc7-916753140f5b
Noble Caparisons,ui_nm_noblecaparison02_m01,NobleCaparison02_m12,9,11,4,44,0.9,13.6,4816,6df3efcb-27f6-41fe-8ca4-5105c9a1a6d3
Noble Caparisons,ui_nm_noblecaparison02_m01,NobleCaparison02_m13,9,11,4,44,0.9,13.6,4816,bb97b80c-1f12-497b-9bba-66923c2b19e7
Noble Caparisons,ui_nm_noblecaparison02_m01,NobleCaparison02_m14,9,11,4,44,0.9,13.6,4816,e9b2dae4-fcf1-4ac7-8a0c-4b65af20e6fd
Noble Caparisons,ui_nm_noblecaparison02_mLeipa,NobleCaparison02_mLeipa,9,11,4,44,0.9,13.6,4816,d18c67a0-e117-4530-86ea-514e67ce60fe
Noble Caparisons,ui_nm_noblecaparison02_mLeipa,NobleCaparison02_mLeipa02,9,11,4,44,0.9,13.6,4816,8c14ac92-cc83-45c1-82b1-6554183807a1
Noble Caparisons,ui_nm_noblecaparison03_m01,NobleCaparison03_m01,7,9,4,35,0.7,12.0,3563,072c4a0f-3efc-4c9d-9ea0-cf9b577477fd
Noble Caparisons,ui_nm_noblecaparison03_m01,NobleCaparison03_m02,7,9,4,35,0.7,12.0,3563,bda66810-1255-4c97-b179-3b1b03025591
Noble Caparisons,ui_nm_noblecaparison03_m01,NobleCaparison03_m03,7,9,4,35,0.7,12.0,3563,871018f4-bad4-4f44-b29c-6c36e2a6dbcf
Noble Caparisons,ui_nm_noblecaparison03_m01,NobleCaparison03_m04,7,9,4,35,0.7,12.0,3563,50bc4d3d-7e67-4a75-88b6-c94bdf9630bd
Noble Caparisons,ui_nm_noblecaparison03_m01,NobleCaparison03_m05,7,9,4,35,0.7,12.0,3563,d07daf9e-46df-4347-9529-6492d74cf45e
Noble Caparisons,ui_nm_noblecaparison03_m01,NobleCaparison03_m06,7,9,4,35,0.7,12.0,3563,2d0b520e-a7b1-499e-bbb9-82b0dc76fbd2
Noble Caparisons,ui_nm_noblecaparison03_m01,NobleCaparison03_m07,7,9,4,35,0.7,12.0,3563,4fc291cc-93e9-4a92-ab43-41e0f3dcd09e
Noble Caparisons,ui_nm_noblecaparison03_m01,NobleCaparison03_m08,7,9,4,35,0.7,12.0,3563,51cbe92d-f11f-4475-bf76-2d5a04626ae2
Noble Caparisons,ui_nm_noblecaparison03_m01,NobleCaparison03_m09,7,9,4,35,0.7,12.0,3563,d1f96b94-2a78-4663-9d44-af5a39997d83
Noble Caparisons,ui_nm_noblecaparison03_m01,NobleCaparison03_m10,7,9,4,35,0.7,12.0,3563,fb36885b-8df0-4353-b36c-fe0f9c65b61f
Noble Caparisons,ui_nm_noblecaparison03_m01,NobleCaparison03_m11,7,9,4,35,0.7,12.0,3563,a8626b5b-6d74-4e0b-b992-cee6922f0629
Noble Caparisons,ui_nm_noblecaparison03_m01,NobleCaparison03_m12,7,9,4,35,0.7,12.0,3563,53b03774-0e9e-471c-a546-dc8e2cf77436
Noble Caparisons,ui_nm_noblecaparison03_m01,NobleCaparison03_m13,7,9,4,35,0.7,12.0,3563,93ccb74f-8b86-41c1-8eca-7dbd8f2214f6
Noble Caparisons,ui_nm_noblecaparison03_m01,NobleCaparison03_m14,7,9,4,35,0.7,12.0,3563,23daff23-428c-42a1-bc43-7ba432f58423
Noble Caparisons,ui_nm_noblecaparison03_mLeipa,NobleCaparison03_mLeipa,7,9,4,35,0.7,12.0,3563,455154ff-87a2-4892-a001-80708edc0f46
Noble Caparisons,ui_nm_noblecaparison03_mLeipa,NobleCaparison03_mLeipa02,7,9,4,35,0.7,12.0,3563,37140c46-727e-41a6-afca-2eebccaf4616
Noble Caparisons,ui_nm_noblecaparison04_m01,NobleCaparison04_m01,10,12,5,50,1.0,14.4,5175,477c944b-27cb-4d76-99ef-4f7e6b7eb1e4
Noble Caparisons,ui_nm_noblecaparison04_m01,NobleCaparison04_m02,10,12,5,50,1.0,14.4,5175,d31186b6-d0b2-4ba7-a387-95ffb8b0dd07
Noble Caparisons,ui_nm_noblecaparison04_m01,NobleCaparison04_m03,10,12,5,50,1.0,14.4,5175,bdd98236-3fd2-411c-8194-cfc6b5dfeffe
Noble Caparisons,ui_nm_noblecaparison04_m01,NobleCaparison04_m04,10,12,5,50,1.0,14.4,5175,401abd48-c45c-4df3-ab8f-ee4f5be626db
Noble Caparisons,ui_nm_noblecaparison04_m01,NobleCaparison04_m05,10,12,5,50,1.0,14.4,5175,fbafb20c-9473-4b37-9fe6-d9e877e2b2cc
Noble Caparisons,ui_nm_noblecaparison04_m01,NobleCaparison04_m06,10,12,5,50,1.0,14.4,5175,35a5693e-891a-4239-a8a3-dc35cdf84574
Noble Caparisons,ui_nm_noblecaparison04_m01,NobleCaparison04_m07,10,12,5,50,1.0,14.4,5175,1ac8e65c-6154-4884-a03f-7ec679a6b036
Noble Caparisons,ui_nm_noblecaparison04_m01,NobleCaparison04_m08,10,12,5,50,1.0,14.4,5175,af0e44c7-8fc5-4186-a6fb-d2d57a563a67
Noble Caparisons,ui_nm_noblecaparison04_m01,NobleCaparison04_m09,10,12,5,50,1.0,14.4,5175,5bb37b12-c268-4abb-bb83-f31e8631ec79
Noble Caparisons,ui_nm_noblecaparison04_m01,NobleCaparison04_m10,10,12,5,50,1.0,14.4,5175,dc2f0283-5570-462c-ba36-afab924034e3
Noble Caparisons,ui_nm_noblecaparison05_m01,NobleCaparison05_m01,8,10,4,40,0.8,12.8,3875,3d44de66-b34c-476d-98eb-f280b07d88c0
Noble Caparisons,ui_nm_noblecaparison05_m01,NobleCaparison05_m02,8,10,4,40,0.8,12.8,3875,93109d78-7b6c-4b26-b2cd-51aae8d0ea3d
Noble Caparisons,ui_nm_noblecaparison05_m01,NobleCaparison05_m03,8,10,4,40,0.8,12.8,3875,96a5ce7a-6c6f-45bc-b4ea-1c0a2e4cdbd3
Noble Caparisons,ui_nm_noblecaparison05_m01,NobleCaparison05_m04,8,10,4,40,0.8,12.8,3875,2b714d8b-8753-43f4-a82d-8cfe414d3dab
Noble Caparisons,ui_nm_noblecaparison05_m01,NobleCaparison05_m05,8,10,4,40,0.8,12.8,3875,308cfc8d-64a7-4726-8539-48f878e31733
Noble Caparisons,ui_nm_noblecaparison05_m01,NobleCaparison05_m06,8,10,4,40,0.8,12.8,3875,dcb8c5a6-df67-4ee9-afb9-e59d86e855de
Noble Caparisons,ui_nm_noblecaparison05_m01,NobleCaparison05_m07,8,10,4,40,0.8,12.8,3875,82c19843-4254-427b-812b-53bf8a939845
Noble Caparisons,ui_nm_noblecaparison05_m01,NobleCaparison05_m08,8,10,4,40,0.8,12.8,3875,f05b9cd0-ca30-4393-8540-033083861182
Noble Caparisons,ui_nm_noblecaparison05_m01,NobleCaparison05_m09,8,10,4,40,0.8,12.8,3875,c92bf1cf-0513-4870-91ce-b96e8b6b95b1
Noble Caparisons,ui_nm_noblecaparison05_m01,NobleCaparison05_m10,8,10,4,40,0.8,12.8,3875,b89ca515-a4b8-4073-b172-e12989df5ac6
Noble Caparisons,ui_nm_noblecaparison06_m01,NobleCaparison06_m01,7,9,4,29,0.6,11.2,3250,1dcc68e2-20d6-44da-bf31-fd5ccf16a1fd
Noble Caparisons,ui_nm_noblecaparison06_m01,NobleCaparison06_m02,7,9,4,29,0.6,11.2,3250,796890cb-0aa0-4aad-9cae-8c65c9eb752a
Noble Caparisons,ui_nm_noblecaparison06_m01,NobleCaparison06_m03,7,9,4,29,0.6,11.2,3250,592428d2-6e56-406f-b917-899024ee4427
Noble Caparisons,ui_nm_noblecaparison06_m01,NobleCaparison06_m04,7,9,4,29,0.6,11.2,3250,fd94cd25-cf40-4a9d-b15a-a0df9e67f501
Noble Caparisons,ui_nm_noblecaparison06_m01,NobleCaparison06_m05,7,9,4,29,0.6,11.2,3250,28855f6e-c16a-473d-b16f-43ce0b23b49b
Noble Caparisons,ui_nm_noblecaparison06_m01,NobleCaparison06_m06,7,9,4,29,0.6,11.2,3250,9ebb6fb5-0c6e-4f4b-8ca9-c150666c56f9
Noble Caparisons,ui_nm_noblecaparison06_m01,NobleCaparison06_m07,7,9,4,29,0.6,11.2,3250,11084379-c94c-4a8b-bfe8-5b6214b9c890
Noble Caparisons,ui_nm_noblecaparison06_m01,NobleCaparison06_m08,7,9,4,29,0.6,11.2,3250,ca154752-a639-4b06-9a19-2d6028352465
Noble Caparisons,ui_nm_noblecaparison06_m01,NobleCaparison06_m09,7,9,4,29,0.6,11.2,3250,abf99866-6deb-4de1-a9ba-ee0443cb0db1
Noble Caparisons,ui_nm_noblecaparison06_m01,NobleCaparison06_m10,7,9,4,29,0.6,11.2,3250,d5e78740-a7f3-46f1-acde-b5a0976ebb52
Noble Caparisons,ui_nm_noblecaparison03_mLeipa,NobleCaparison06_mLeipa,59,62,22,13,1.0,0.5,9140,e26ed0c8-91cf-4120-a898-1498856615ff
Noble Caparisons,ui_nm_noblecaparison07_m01,NobleCaparison07_m01,10,12,5,50,1.0,14.4,5175,cef0e663-7cf6-4984-a2a1-ca3a12400aab
Noble Caparisons,ui_nm_noblecaparison07_m01,NobleCaparison07_m02,10,12,5,50,1.0,14.4,5175,faada886-a161-4e3b-9614-9c7243059353
Noble Caparisons,ui_nm_noblecaparison07_m01,NobleCaparison07_m03,10,12,5,50,1.0,14.4,5175,eaaf1591-bcf3-4fb0-8df7-9e6ce4916dda
Noble Caparisons,ui_nm_noblecaparison07_m01,NobleCaparison07_m04,10,12,5,50,1.0,14.4,5175,8f750fcf-e720-40b0-ad39-ef1905c0b5cc
Noble Caparisons,ui_nm_noblecaparison07_m01,NobleCaparison07_m05,10,12,5,50,1.0,14.4,5175,b7bf69c9-e0ff-4c43-a86b-461784805e34
Noble Caparisons,ui_nm_noblecaparison07_m01,NobleCaparison07_m06,10,12,5,50,1.0,14.4,5175,5dce98d4-971d-48f8-89cb-aad53bd70af5
Noble Caparisons,ui_nm_noblecaparison07_m01,NobleCaparison07_m07,10,12,5,50,1.0,14.4,5175,8ccab226-4038-4095-9ba1-5a3934db850d
Noble Caparisons,ui_nm_noblecaparison07_m01,NobleCaparison07_m08,10,12,5,50,1.0,14.4,5175,b2e610f1-4c18-4fa5-8172-248470491aaa
Noble Caparisons,ui_nm_noblecaparison03_mLeipa,NobleCaparison07_mLeipa,0,0,0,13,1.0,0.5,20,2ec3b1c1-bfbe-4dad-81fe-da4a573b004a
Noble Caparisons,ui_nm_noblecaparison08_m01,NobleCaparison08_m01,10,12,5,50,1.0,14.4,5175,104567b2-f6b0-4726-99b8-bf052a1e8ce1
Noble Caparisons,ui_nm_noblecaparison08_m01,NobleCaparison08_m02,10,12,5,50,1.0,14.4,5175,51e7f495-3abb-4a64-a19a-863afb9e0c4c
Noble Caparisons,ui_nm_noblecaparison08_m01,NobleCaparison08_m03,10,12,5,50,1.0,14.4,5175,46eec158-6f24-4914-83c0-1443b37ebbc2
Noble Caparisons,ui_nm_noblecaparison08_m01,NobleCaparison08_m04,10,12,5,50,1.0,14.4,5175,787f1371-f5d7-4a85-9acb-f1543ef11237
Noble Caparisons,ui_nm_noblecaparison08_m01,NobleCaparison08_m05,10,12,5,50,1.0,14.4,5175,d80678f8-7267-48d5-9868-56c2b17b2354
Noble Caparisons,ui_nm_noblecaparison08_m01,NobleCaparison08_m06,10,12,5,50,1.0,14.4,5175,2dd6589c-5067-48a5-90c0-e6f07a86738e
Noble Caparisons,ui_nm_noblecaparison08_m01,NobleCaparison08_m07,10,12,5,50,1.0,14.4,5175,0bce901c-6370-45f8-abde-3513a566ac5c
Noble Caparisons,ui_nm_noblecaparison08_m01,NobleCaparison08_m08,10,12,5,50,1.0,14.4,5175,257d653c-1aab-4121-a684-c88f91ed93e2
Noble Caparisons,ui_nm_noblecaparison08_m01,NobleCaparison08_mErik,12,18,40,22,0.0,0.5,610,872ef517-59dc-4c56-a3d6-d6b363f400de
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_m01,15,70,40,65,1.0,33.6,5750,886aaa70-06e0-4617-a55c-5a3e5fdec2d6
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_m02,15,70,40,65,1.0,33.6,5750,859c486c-5eaa-4c84-8ef7-3b9b3338b6a2
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_m03,15,70,40,65,1.0,33.6,5750,54741398-b9b6-4e1e-8280-793af804cbf1
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_m04,15,70,40,65,1.0,33.6,5750,69e4929c-b5d6-46b0-a36e-92829fbc898c
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_m05,15,70,40,65,1.0,33.6,5750,34b86ba5-95f4-449a-9f9c-df5f13ff938a
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_m06,15,70,40,65,1.0,33.6,5750,66be7eb2-923e-4d8d-9652-49b0563141df
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_m07,15,70,40,65,1.0,33.6,5750,6766fb76-17ac-4acd-ac87-4e47b949b997
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_m08,15,70,40,65,1.0,33.6,5750,f836869b-013a-4040-a209-c936cb56bdcb
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_m09,15,70,40,65,1.0,33.6,5750,fb66efee-3aa6-4d87-aa76-647e4a2b75d6
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_m10,15,70,40,65,1.0,33.6,5750,7a33f459-476b-4e3f-92b5-5c6de67ea002
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_mLeipa,15,70,40,65,1.0,33.6,5750,cb464bd2-9504-48b2-b8ac-de5452dd73b1
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_mLeipa01,15,70,40,65,1.0,33.6,5750,37ca1d69-60dd-476b-a488-43b266c51c9f
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_mRuthard,15,70,40,65,1.0,33.6,5750,20060d35-0347-4ee7-b1b5-06766d6f5285
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_mRuthard02,15,70,40,65,1.0,33.6,5750,b8b6e1ad-4f3c-4163-ae84-73a6462aea26
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_mSemin,15,70,40,65,1.0,33.6,5750,b2ceb731-81fb-43a1-a0d3-c21066d65a55
Padded Caparisons,ui_nm_paddedcaparison01_m01,PaddedCaparison01_mSemin02,15,70,40,65,1.0,33.6,5750,e88ff1c5-203a-4483-b492-6bf81c5633e6
Padded Caparisons,ui_nm_paddedcaparison02_m01,PaddedCaparison02_m01,5,30,20,39,0.6,24.0,2500,444cccd2-fc08-4800-8255-cbb19427aee0
Padded Caparisons,ui_nm_paddedcaparison02_m01,PaddedCaparison02_m02,5,30,20,39,0.6,24.0,2500,9caff0c8-3f23-4d5e-ae38-f20e8d0049c4
Padded Caparisons,ui_nm_paddedcaparison02_m01,PaddedCaparison02_m03,5,30,20,39,0.6,24.0,2500,a1e4191e-e8d7-40c9-ac8f-438ba7e8d6c8
Padded Caparisons,ui_nm_paddedcaparison02_m01,PaddedCaparison02_m04,5,30,20,39,0.6,24.0,2500,37686ce9-e122-4a41-b4d5-926cae9ef74f
Padded Caparisons,ui_nm_paddedcaparison02_m01,PaddedCaparison02_m05,5,30,20,39,0.6,24.0,2500,1436c206-4208-4215-8402-896e87791cb8
Padded Caparisons,ui_nm_paddedcaparison02_m01,PaddedCaparison02_m06,5,30,20,39,0.6,24.0,2500,4f4ddea5-1c57-463e-bd48-6148fb02f23b
Padded Caparisons,ui_nm_paddedcaparison02_m01,PaddedCaparison02_m07,5,30,20,39,0.6,24.0,2500,c06fb041-304a-4810-a29d-10a584141744
Padded Caparisons,ui_nm_paddedcaparison02_m01,PaddedCaparison02_m08,5,30,20,39,0.6,24.0,2500,0b38b046-f80e-4941-8c85-af9619cc3313
Padded Caparisons,ui_nm_paddedcaparison02_m01,PaddedCaparison02_m09,5,30,20,39,0.6,24.0,2500,531bdc22-0cf3-47a8-9565-d20f8d6d263e
Padded Caparisons,ui_nm_paddedcaparison02_m01,PaddedCaparison02_m10,5,30,20,39,0.6,24.0,2500,9a9fc522-c626-443d-85d9-2336f6cd62db
Padded Caparisons,ui_nm_paddedcaparison02_m01,PaddedCaparison02_mRuthard02,5,30,20,39,0.6,24.0,2500,ac74242c-a20c-4675-a27f-fa78e05b5fba
Padded Caparisons,ui_nm_paddedcaparison02_m01,PaddedCaparison02_mRuthard03,5,30,20,39,0.6,24.0,2500,72a1c5f5-0732-4395-a7b6-11075a43f770
Padded Caparisons,ui_nm_paddedcaparison02_m01,PaddedCaparison02_mSemin,5,30,20,39,0.6,24.0,2500,08a87c78-3761-4a04-a693-1226c56b0766
Padded Caparisons,ui_nm_paddedcaparison02_m01,PaddedCaparison02_mSemin02,5,30,20,39,0.6,24.0,2500,a5d6d4ea-7099-4590-b3f7-138a9660811c
Padded Caparisons,ui_nm_paddedcaparison03_m01,PaddedCaparison03_m01,10,50,30,52,0.8,28.8,3750,56e54c14-e049-4473-8a9d-27106dbf5bb9
Padded Caparisons,ui_nm_paddedcaparison03_m01,PaddedCaparison03_m02,10,50,30,52,0.8,28.8,3750,df108cd8-72ad-45fc-936e-3cf26e793d0b
Padded Caparisons,ui_nm_paddedcaparison03_m01,PaddedCaparison03_m03,10,50,30,52,0.8,28.8,3750,06b506d2-11ea-45a5-b70a-f36e91e002a5
Padded Caparisons,ui_nm_paddedcaparison03_m01,PaddedCaparison03_m04,10,50,30,52,0.8,28.8,3750,9c6da684-8448-43d7-b28c-0a7ffa89e180
Padded Caparisons,ui_nm_paddedcaparison03_m01,PaddedCaparison03_m05,10,50,30,52,0.8,28.8,3750,8ff7c154-4741-4a2b-bcd0-10c0e5043cc3
Padded Caparisons,ui_nm_paddedcaparison03_m01,PaddedCaparison03_m06,10,50,30,52,0.8,28.8,3750,248f40f1-4213-44b6-93b8-d0ee04dc4884
Padded Caparisons,ui_nm_paddedcaparison03_m01,PaddedCaparison03_m07,10,50,30,52,0.8,28.8,3750,5eb8fd68-bfc8-41e9-941b-a29ea5b7429a
Padded Caparisons,ui_nm_paddedcaparison03_m01,PaddedCaparison03_m08,10,50,30,52,0.8,28.8,3750,61d0e35a-2c53-4646-9852-f097d229bc56
Padded Caparisons,ui_nm_paddedcaparison03_m01,PaddedCaparison03_m09,10,50,30,52,0.8,28.8,3750,3a87205f-5988-4d46-9ed9-83e2e19b7731
Padded Caparisons,ui_nm_paddedcaparison03_m01,PaddedCaparison03_m10,10,50,30,52,0.8,28.8,3750,ee4b742f-ad10-473c-940e-a743971c28d3
Padded Caparisons,ui_nm_paddedcaparison03_m01,PaddedCaparison03_mBailiff,10,50,30,52,0.8,28.8,3750,a5264a2f-8f6f-4de4-b80f-5db4f35ff9a1
Padded Caparisons,ui_nm_paddedcaparison03_m01,PaddedCaparison03_mLeipa,10,50,30,52,0.8,28.8,3750,73634299-2c72-48c6-a986-feb001cf8e08
Padded Caparisons,ui_nm_paddedcaparison03_m01,PaddedCaparison03_mLeipa01,10,50,30,52,0.8,28.8,3750,2b2a3572-38a6-4787-aa58-2ee4ee00cab0
Padded Caparisons,ui_nm_paddedcaparison04_m01,PaddedCaparison04_m01,10,50,30,52,0.8,28.8,3750,ace99cb0-6ec3-46f4-8226-2c5a3301342e
Padded Caparisons,ui_nm_paddedcaparison04_m01,PaddedCaparison04_m02,10,50,30,52,0.8,28.8,3750,e9484ee3-cf40-4acf-9ec8-3e297eea3f5f
Padded Caparisons,ui_nm_paddedcaparison04_m01,PaddedCaparison04_m03,10,50,30,52,0.8,28.8,3750,350373bb-ea1d-453a-b7c0-9f4a135a9c9b
Padded Caparisons,ui_nm_paddedcaparison04_m01,PaddedCaparison04_m04,10,50,30,52,0.8,28.8,3750,71d13987-b003-42c6-85ba-f565b7662b98
Padded Caparisons,ui_nm_paddedcaparison04_m01,PaddedCaparison04_m05,10,50,30,52,0.8,28.8,3750,338edf6b-d128-4ee4-afab-d7869fa22873
